2344,20150511,11
2345,20150512,3
2346,20150512,10
2347,20150512,6
2348,20150515,12
2349,20150519,8
2350,20150519,2
2351,20150520,3
2352,20150523,2
2353,20150523,6
2354,20150524,5
2355,20150525,4
2356,20150529,12
2357,20150530,3
2358,20150601,8
2359,20150602,5
2360,20150604,12
2361,20150605,8
2362,20150605,11
2363,20150606,3
2364,20150607,5
2365,20150607,12
2366,20150608,9
2367,20150612,13
2369,20150614,5
2368,20150615,2
2370,20150615,4
2371,20150617,13
2372,20150623,1
2373,20150629,13
2374,20150629,2
2375,20150630,13
2376,20150701,10
2377,20150703,4
2378,20150703,10
2379,20150704,8
2380,20150705,2
2381,20150705,12
2382,20150706,2
2383,20150708,5
2384,20150709,12
2385,20150711,3
2386,20150713,13
2387,20150717,9
2388,20150717,2
2389,20150725,7
2390,20150725,10
2391,20150728,9
2392,20150730,4
2393,20150731,11
2394,20150731,13
2395,20150804,6
2396,20150804,12
2397,20150806,4
2398,20150808,6
2399,20150812,2
2400,20150812,6
2401,20150814,9
2402,20150819,1
2403,20150819,13
2404,20150821,6
2405,20150828,5
2406,20150830,5
2407,20150831,4
2408,20150901,1
2409,20150902,9
2410,20150904,2
2411,20150905,10
2412,20150907,8
2413,20150908,1
2414,20150910,8
2415,20150912,13
2416,20150912,2
2417,20150913,1
2418,20150914,13
2419,20150916,7
2420,20150921,14
2421,20150923,7
2422,20150923,12
2423,20150924,7
2424,20150926,3
2425,20150926,3
2426,20150926,3
2427,20150928,11
2428,20150929,3
2429,20151007,3
2430,20151009,5
2431,20151011,10
2432,20151012,7
2433,20151013,3
2434,20151014,12
2435,20151017,11
2436,20151018,13
2437,20151019,12
2438,20151023,2
2439,20151023,6
2440,20151027,6
2441,20151028,6
2442,20151029,5
2443,20151030,13
2444,20151030,2
2445,20151102,5
2446,20151102,3
2447,20151104,4
2448,20151105,10
2449,20151107,10
2450,20151108,3
2451,20151108,4
2452,20151112,1
2453,20151114,4
2454,20151114,12
2455,20151115,4
2456,20151119,6
2457,20151120,12
2458,20151123,12
2459,20151125,10
2460,20151126,3
2461,20151130,2
2462,20151204,7
2463,20151204,12
2464,20151206,6
2465,20151208,8
2466,20151209,5
2467,20151210,3
2468,20151211,11
2469,20151213,8
2470,20151213,14
2471,20151215,2
2472,20151222,10
2473,20151222,13
2474,20151223,2
2475,20151226,1
2476,20160102,7
2477,20160102,11
2478,20160103,5
2479,20160105,1
2480,20160107,13
2481,20160108,3
2482,20160109,3
2483,20160109,11
2484,20160111,3
2485,20160115,6
2486,20160118,7
2487,20160120,9
2488,20160121,11
2489,20160126,11
2490,20160126,11
2491,20160201,6
2492,20160203,11
2493,20160204,3
2494,20160205,9
2495,20160206,4
2496,20160206,5
2497,20160207,12
2498,20160210,4
2499,20160213,1
2500,20160214,3
2501,20160215,13
2502,20160217,3
2503,20160218,3
2504,20160220,3
2505,20160221,5
2506,20160225,11
2507,20160227,2
2508,20160229,3
2509,20160301,2
2510,20160303,6
2511,20160303,5
2512,20160303,9
2513,20160303,13
2514,20160305,5
2515,20160305,1
2516,20160305,1
2517,20160307,2
2518,20160310,3
2519,20160310,13
2520,20160313,1
2521,20160313,6
2522,20160315,2
2523,20160317,2
2524,20160317,13
2525,20160318,1
2526,20160325,13
2527,20160404,1
2528,20160404,7
2529,20160408,13
2530,20160412,6
2531,20160414,3
2532,20160417,11
2533,20160421,12
2534,20160425,1
2535,20160425,11
2536,20160427,12
2537,20160427,5
2538,20160428,3
2539,20160429,10
2540,20160501,3
2541,20160503,8
2542,20160505,13
2543,20160509,9
2544,20160510,12
2545,20160511,7
2546,20160515,13
2547,20160520,2
2548,20160525,7
2549,20160529,4
2550,20160531,4
2551,20160531,4
2552,20160608,6
2553,20160611,13
2554,20160612,5
2555,20160617,3
2556,20160618,6
2557,20160619,2
2558,20160620,2
2559,20160706,1
2560,20160706,2
2561,20160708,3
2562,20160708,9
2563,20160709,7
2564,20160709,7
2565,20160712,12
2566,20160716,1
2567,20160716,9
2568,20160716,3
2569,20160720,3
2570,20160729,7
2571,20160805,9
2572,20160806,4
2573,20160808,2
2574,20160808,13
2575,20160809,8
2576,20160809,12
2577,20160812,7
2578,20160816,9
2579,20160823,5
2580,20160823,11
2581,20160826,10
2582,20160828,4
2583,20160829,4
2584,20160901,2
2585,20160901,13
2586,20160902,5
2587,20160905,1
2588,20160907,6
2589,20160909,7
2590,20160910,2
2591,20160911,5
2592,20160916,5
2593,20160919,7
2594,20160919,2
2595,20160920,3
2596,20160923,3
2597,20160924,8
2598,20161003,10
2599,20161004,13
2600,20161007,13
2601,20161011,2
2602,20161013,11
2603,20161020,8
2604,20161029,3
2605,20161101,7
2606,20161104,5
2607,20161110,3
2608,20161112,3
2609,20161113,4
2610,20161113,8
2611,20161118,4
2612,20161124,13
2613,20161128,2
2614,20161129,6
2615,20161130,11
2616,20161203,2
2617,20161212,4
2618,20161215,2
2619,20161219,2
